order_id,customer_id,product_id,order_date,quantity,status,unit_price,order_amount
5031,1389,335,2024-10-15 12:37:28,5,Delivered,306.54,1532.7
5032,1017,265,2025-05-04 14:39:17,2,Delivered,94.84,189.68
5033,1702,373,2025-02-24 03:38:46,5,Cancelled,39.81,199.05
5034,165,339,2025-01-08 06:47:46,1,Cancelled,159.05,159.05
5035,1489,123,2025-07-03 14:10:07,1,Delivered,147.27,147.27
5036,561,425,2025-01-06 03:32:42,5,Cancelled,423.38,2116.9
5037,996,91,2024-09-16 11:14:02,1,Delivered,429.59,429.59
5038,1544,24,2025-08-04 08:11:27,5,Cancelled,124.25,621.25
5039,998,321,2024-09-15 10:27:45,3,Cancelled,171.89,515.67
5040,785,482,2025-03-20 01:49:52,3,Cancelled,307.47,922.4100000000001
5041,1915,123,2025-07-30 22:40:59,5,Cancelled,147.27,736.35
5042,808,212,2024-11-21 12:06:15,4,Cancelled,17.55,70.2
5043,1840,168,2025-07-16 07:58:26,4,Delivered,99.16,396.64
5044,1225,313,2024-09-23 03:14:06,2,Delivered,312.44,624.88
5045,782,472,2025-01-21 10:31:05,3,Cancelled,182.6,547.8
5046,163,326,2024-09-18 08:42:08,2,Delivered,88.37,176.74
5047,117,377,2024-11-11 11:52:20,3,Cancelled,273.23,819.69
5048,99,158,2024-09-13 05:13:55,1,Delivered,473.81,473.81
5049,130,196,2025-02-15 17:42:43,5,Cancelled,27.57,137.85
5050,834,322,2025-01-21 18:31:50,5,Delivered,149.65,748.25
5051,1592,31,2025-08-03 18:27:49,2,Cancelled,60.88,121.76
5052,1754,184,2024-09-20 03:39:19,5,Delivered,479.76,2398.8
5053,1866,428,2025-04-11 08:51:10,3,Delivered,176.1,528.3
5054,1092,341,2025-06-20 07:33:13,1,Delivered,433.22,433.22
5055,202,141,2025-03-22 00:04:58,2,Delivered,109.18,218.36
5056,1632,482,2024-11-19 01:15:47,1,Cancelled,307.47,307.47
5057,158,8,2025-02-15 19:25:22,1,Delivered,182.7,182.7
5058,1581,128,2025-01-27 09:37:36,1,Delivered,132.63,132.63
5059,1617,28,2025-02-28 12:15:03,3,Cancelled,84.51,253.53000000000003
5060,343,247,2025-03-20 18:06:44,4,Delivered,71.88,287.52
5061,556,173,2024-12-25 09:40:26,1,Cancelled,190.67,190.67
5062,1057,270,2025-08-06 18:44:15,3,Delivered,344.77,1034.31
5063,1158,27,2025-07-25 00:18:10,1,Delivered,149.63,149.63
5064,1030,326,2025-07-13 07:54:47,2,Cancelled,88.37,176.74
5065,446,394,2025-04-14 17:13:31,2,Delivered,67.64,135.28
5066,1808,418,2025-05-29 04:22:33,1,Delivered,436.14,436.14
5067,1270,439,2024-10-29 23:51:09,5,Delivered,230.33,1151.65
5068,537,207,2025-05-27 05:16:20,1,Delivered,278.32,278.32
5069,178,95,2025-02-10 05:16:00,5,Delivered,212.47,1062.35
5070,1517,250,2025-05-17 04:44:39,2,Delivered,372.26,744.52
5071,1186,169,2024-11-03 00:04:29,5,Cancelled,212.92,1064.6
5072,1390,427,2025-04-12 01:53:01,4,Cancelled,27.24,108.96
5073,1551,289,2025-01-05 11:04:27,2,Cancelled,451.95,903.9
5074,1643,411,2025-07-22 02:18:13,5,Cancelled,98.87,494.35
5075,1946,343,2025-05-02 11:47:00,3,Delivered,48.01,144.03
5076,826,184,2025-08-10 02:49:08,5,Cancelled,479.76,2398.8
5077,1798,436,2025-01-06 15:53:23,1,Cancelled,159.88,159.88
5078,1649,49,2025-06-19 13:08:33,2,Delivered,163.58,327.16
5079,843,327,2025-05-30 16:58:05,2,Cancelled,368.67,737.34
5080,1418,277,2025-06-15 05:41:03,2,Delivered,375.79,751.58
5081,450,178,2024-11-03 14:31:59,1,Delivered,387.45,387.45
5082,1758,161,2024-09-23 17:18:12,2,Cancelled,21.06,42.12
5083,668,339,2025-02-18 01:57:07,1,Cancelled,159.05,159.05
5084,412,406,2025-07-09 06:36:42,4,Delivered,397.72,1590.88
5085,929,135,2025-02-11 15:56:23,5,Delivered,366.81,1834.05
5086,1070,302,2025-06-26 17:16:37,3,Cancelled,473.0,1419.0
5087,439,443,2025-05-31 00:08:17,5,Cancelled,213.07,1065.35
5088,1456,45,2024-12-16 00:34:02,5,Delivered,240.29,1201.45
5089,236,362,2024-12-22 17:29:34,2,Cancelled,485.24,970.48
5090,220,384,2024-09-05 21:33:54,3,Delivered,301.37,904.11
5091,793,398,2024-10-18 00:57:10,1,Cancelled,459.97,459.97
5092,1050,446,2025-01-19 08:03:11,1,Cancelled,361.67,361.67
5093,1031,174,2024-12-31 21:27:02,3,Delivered,83.12,249.36
5094,328,138,2025-02-14 01:23:19,1,Delivered,23.24,23.24
5095,1509,116,2024-12-31 14:34:07,5,Delivered,440.53,2202.6499999999996
5096,1562,450,2025-01-11 22:35:10,4,Delivered,476.3,1905.2
5097,787,198,2024-10-01 07:12:01,5,Cancelled,469.04,2345.2000000000003
5098,1671,75,2025-01-08 20:20:01,3,Cancelled,171.01,513.03
5099,847,101,2025-05-31 15:40:35,1,Cancelled,268.35,268.35
5100,1287,384,2025-08-07 12:42:56,2,Cancelled,301.37,602.74
5101,698,44,2024-09-19 10:48:50,1,Delivered,173.73,173.73
5102,896,76,2025-08-10 04:07:31,2,Delivered,480.85,961.7
5103,662,39,2024-09-14 21:16:37,2,Cancelled,468.97,937.94
5104,1856,459,2025-04-24 10:15:57,1,Delivered,241.14,241.14
5105,404,59,2025-08-21 19:44:18,5,Cancelled,23.37,116.85000000000001
5106,1103,199,2025-05-01 16:13:32,5,Delivered,391.18,1955.9
5107,1029,104,2024-12-12 15:13:19,4,Cancelled,19.96,79.84
5108,1834,54,2025-06-20 03:42:58,5,Delivered,124.96,624.8
5109,1197,259,2025-05-05 10:30:42,3,Delivered,278.53,835.5899999999999
5110,1716,453,2025-03-06 01:51:25,3,Cancelled,97.56,292.68
5111,1822,162,2025-05-07 19:39:22,1,Cancelled,274.49,274.49
5112,1614,450,2025-07-18 07:20:40,3,Delivered,476.3,1428.9
5113,1548,308,2025-06-21 22:25:35,3,Cancelled,261.46,784.3799999999999
5114,910,493,2025-08-27 17:01:15,4,Delivered,246.56,986.24
5115,1329,64,2025-01-14 14:47:51,2,Cancelled,259.05,518.1
5116,1112,32,2024-10-15 14:51:01,3,Delivered,230.39,691.17
5117,675,63,2025-01-02 08:59:08,5,Delivered,221.83,1109.15
5118,1227,292,2025-06-24 09:51:50,1,Cancelled,400.45,400.45
5119,708,255,2025-01-14 00:29:14,4,Cancelled,401.6,1606.4
5120,1591,281,2024-09-30 16:08:23,5,Delivered,244.85,1224.25
5121,874,370,2025-01-31 09:42:02,4,Cancelled,316.43,1265.72
5122,659,489,2025-07-01 16:22:28,5,Delivered,24.25,121.25
5123,580,98,2024-11-25 07:21:43,1,Delivered,413.56,413.56
5124,82,36,2025-06-25 00:43:44,1,Delivered,106.97,106.97
5125,1593,3,2025-08-01 18:16:10,4,Cancelled,49.33,197.32
5126,1121,406,2024-10-26 03:50:40,3,Cancelled,397.72,1193.16
5127,1900,128,2025-07-28 14:23:24,1,Delivered,132.63,132.63
5128,121,394,2025-03-21 20:59:26,3,Delivered,67.64,202.92000000000002
5129,1788,214,2025-06-18 06:10:41,5,Cancelled,491.43,2457.15
5130,351,471,2025-02-26 07:33:06,1,Cancelled,401.76,401.76
5131,644,148,2024-12-28 15:49:39,2,Cancelled,35.6,71.2
5132,72,97,2024-10-18 11:14:29,5,Delivered,486.05,2430.25
5133,803,23,2025-03-02 00:03:52,1,Cancelled,449.18,449.18
5134,919,199,2025-05-04 01:21:10,3,Delivered,391.18,1173.54
5135,1990,41,2025-03-30 05:50:52,4,Cancelled,76.66,306.64
5136,1850,138,2024-10-31 10:19:51,3,Cancelled,23.24,69.72
5137,621,166,2025-07-29 04:59:54,5,Cancelled,314.7,1573.5
5138,1619,8,2025-06-09 05:39:11,5,Cancelled,182.7,913.5
5139,675,14,2025-01-11 01:31:57,3,Cancelled,281.77,845.31
5140,280,99,2025-05-20 12:43:26,4,Delivered,282.45,1129.8
5141,1611,463,2025-01-06 23:07:09,2,Delivered,116.0,232.0
5142,1619,182,2025-06-30 22:48:54,4,Delivered,351.07,1404.28
5143,1077,433,2024-10-17 03:31:01,3,Cancelled,241.63,724.89
5144,969,429,2024-09-03 18:49:12,5,Delivered,375.82,1879.1
5145,654,142,2025-01-28 11:38:38,1,Cancelled,490.86,490.86
5146,265,173,2024-11-30 08:49:03,3,Cancelled,190.67,572.01
5147,1992,496,2025-01-08 14:21:55,3,Delivered,264.23,792.69
5148,1478,480,2025-07-11 03:07:09,1,Delivered,99.53,99.53
5149,1288,439,2025-08-20 14:26:36,4,Cancelled,230.33,921.32
5150,1646,57,2025-08-29 06:58:36,4,Cancelled,133.83,535.32
5151,403,104,2024-09-09 23:28:06,4,Delivered,19.96,79.84
5152,810,196,2025-08-13 11:34:04,5,Delivered,27.57,137.85
5153,1423,132,2025-04-07 10:47:08,5,Cancelled,167.53,837.65
5154,774,92,2024-11-16 02:06:12,2,Delivered,494.26,988.52
5155,1619,206,2025-03-08 00:54:28,4,Delivered,265.75,1063.0
5156,197,93,2024-12-05 23:24:19,3,Cancelled,308.76,926.28
5157,1292,208,2025-03-28 19:14:41,1,Delivered,144.89,144.89
5158,824,336,2025-04-07 03:49:03,4,Cancelled,123.9,495.6
5159,752,319,2025-04-03 05:56:31,3,Delivered,127.49,382.46999999999997
5160,69,458,2025-08-19 17:34:27,2,Cancelled,45.58,91.16
5161,1460,129,2025-06-18 02:48:17,4,Cancelled,486.79,1947.16
5162,94,145,2024-11-14 03:40:09,3,Delivered,280.18,840.54
5163,1199,204,2024-12-22 15:15:22,1,Delivered,188.96,188.96
5164,539,414,2024-09-05 23:34:11,2,Delivered,273.67,547.34
5165,1195,70,2025-03-18 16:37:50,1,Delivered,299.27,299.27
5166,636,11,2024-12-30 15:50:56,5,Cancelled,358.03,1790.1499999999999
5167,1332,79,2024-09-27 13:02:21,3,Delivered,256.61,769.83
5168,70,174,2025-06-14 12:55:32,2,Delivered,83.12,166.24
5169,864,76,2025-03-16 09:53:07,4,Delivered,480.85,1923.4
5170,385,202,2025-07-02 15:24:20,1,Cancelled,31.24,31.24
5171,686,164,2025-01-23 12:38:41,4,Delivered,286.76,1147.04
5172,1590,144,2025-03-08 03:12:10,4,Cancelled,163.23,652.92
5173,1269,349,2024-12-02 05:14:12,1,Cancelled,399.32,399.32
5174,1283,81,2025-05-17 19:51:56,5,Cancelled,449.69,2248.45
5175,1967,438,2024-11-24 20:19:13,3,Cancelled,186.23,558.6899999999999
5176,738,160,2025-01-16 05:47:46,3,Cancelled,368.85,1106.5500000000002
5177,1489,316,2025-06-29 06:54:39,3,Delivered,430.13,1290.3899999999999
5178,880,322,2025-01-19 07:38:01,1,Cancelled,149.65,149.65
5179,680,395,2025-01-23 02:06:35,5,Delivered,236.11,1180.5500000000002
5180,1566,68,2025-02-11 00:17:03,5,Delivered,81.68,408.40000000000003
5181,507,450,2025-06-18 02:41:27,4,Cancelled,476.3,1905.2
5182,1873,164,2025-03-19 15:06:22,2,Cancelled,286.76,573.52
5183,1153,429,2024-12-02 19:27:17,5,Cancelled,375.82,1879.1
5184,1715,242,2025-06-09 00:29:01,1,Delivered,231.6,231.6
5185,1409,447,2024-12-19 05:55:16,5,Delivered,88.4,442.0
5186,1815,186,2025-03-18 22:55:53,5,Cancelled,441.08,2205.4
5187,1412,394,2024-09-17 02:07:01,5,Cancelled,67.64,338.2
5188,955,334,2024-11-30 11:15:58,2,Cancelled,264.16,528.32
5189,636,320,2024-11-22 03:00:30,3,Cancelled,110.18,330.54
5190,775,306,2025-02-07 12:44:44,3,Delivered,45.15,135.45
5191,62,258,2025-07-27 18:31:57,3,Delivered,72.73,218.19
5192,689,122,2025-06-07 10:14:23,5,Delivered,187.52,937.6
5193,92,12,2025-05-09 23:50:12,2,Cancelled,14.7,29.4
5194,596,468,2025-05-13 05:05:59,3,Cancelled,211.11,633.33
5195,591,31,2025-08-27 22:16:28,4,Cancelled,60.88,243.52
5196,1486,228,2025-02-10 09:58:32,5,Cancelled,117.57,587.8499999999999
5197,1313,441,2024-09-30 09:01:32,2,Delivered,68.18,136.36
5198,93,98,2025-04-26 16:02:52,3,Delivered,413.56,1240.68
5199,490,452,2025-05-27 20:05:13,2,Delivered,66.6,133.2
5200,1018,125,2024-09-27 16:34:28,3,Delivered,387.25,1161.75
5201,1466,382,2025-04-12 22:20:23,4,Delivered,28.49,113.96
5202,817,297,2024-10-31 13:32:46,3,Cancelled,49.22,147.66
5203,1375,314,2025-05-03 12:28:33,4,Delivered,359.86,1439.44
5204,1357,216,2024-12-26 00:13:27,2,Cancelled,424.2,848.4
5205,1192,63,2024-11-04 19:25:42,3,Cancelled,221.83,665.49
5206,1358,305,2024-09-12 05:51:28,5,Cancelled,180.27,901.35
5207,779,313,2025-08-30 15:55:07,1,Cancelled,312.44,312.44
5208,1398,310,2025-06-28 12:49:47,3,Delivered,455.47,1366.41
5209,808,292,2024-10-05 15:52:53,1,Delivered,400.45,400.45
5210,420,261,2025-06-02 01:25:34,3,Cancelled,490.98,1472.94
5211,1509,379,2025-03-13 16:20:17,5,Cancelled,335.29,1676.45
5212,1775,352,2025-07-17 03:12:04,1,Delivered,388.11,388.11
5213,1302,405,2024-12-13 01:59:44,5,Cancelled,481.03,2405.1499999999996
5214,1007,64,2024-12-09 18:29:22,4,Delivered,259.05,1036.2
5215,1504,74,2025-04-01 12:47:38,1,Delivered,46.58,46.58
5216,1187,291,2025-01-09 00:15:56,2,Cancelled,90.11,180.22
5217,1654,64,2025-06-13 22:25:07,1,Delivered,259.05,259.05
5218,1529,19,2025-07-08 10:05:38,5,Cancelled,87.34,436.70000000000005
5219,1922,67,2024-12-18 02:42:39,4,Cancelled,205.97,823.88
5220,113,441,2024-09-07 05:16:04,2,Delivered,68.18,136.36
5221,846,370,2025-02-09 09:30:35,4,Cancelled,316.43,1265.72
5222,1988,101,2025-03-07 10:12:33,2,Cancelled,268.35,536.7
5223,493,225,2025-02-28 12:40:31,4,Cancelled,236.19,944.76
5224,1198,480,2025-03-24 16:21:59,4,Cancelled,99.53,398.12
5225,760,233,2025-05-04 14:21:33,5,Cancelled,106.51,532.5500000000001
5226,1283,204,2025-02-08 09:03:30,3,Cancelled,188.96,566.88
5227,1812,399,2024-11-06 02:07:31,3,Delivered,271.41,814.23
5228,778,82,2025-07-16 11:08:59,1,Cancelled,139.21,139.21
5229,1125,24,2025-04-18 20:57:08,3,Delivered,124.25,372.75
5230,303,471,2024-10-21 04:53:01,1,Delivered,401.76,401.76
5231,893,390,2025-01-05 00:55:07,5,Delivered,171.64,858.1999999999999
5232,186,195,2025-01-07 11:02:12,1,Delivered,95.35,95.35
5233,1922,258,2025-06-09 14:12:26,5,Cancelled,72.73,363.65000000000003
5234,764,185,2025-05-28 04:50:15,3,Delivered,191.75,575.25
5235,355,3,2024-10-11 03:48:42,4,Cancelled,49.33,197.32
5236,1931,369,2024-09-16 00:52:08,3,Cancelled,228.53,685.59
5237,1263,145,2025-08-11 15:27:10,4,Delivered,280.18,1120.72
5238,1533,103,2025-08-17 00:41:08,3,Delivered,474.08,1422.24
5239,700,202,2024-12-19 19:39:07,1,Delivered,31.24,31.24
5240,1908,362,2025-08-31 00:30:23,1,Cancelled,485.24,485.24
5241,622,249,2025-08-11 10:38:21,5,Cancelled,335.81,1679.05
5242,1856,363,2024-12-26 13:02:16,1,Cancelled,317.22,317.22
5243,827,444,2025-01-14 07:48:21,1,Cancelled,76.45,76.45
5244,1306,439,2025-02-16 19:08:17,5,Delivered,230.33,1151.65
5245,1288,38,2024-11-08 00:10:29,2,Delivered,197.8,395.6
5246,1712,22,2024-09-15 20:22:10,4,Delivered,437.29,1749.16
5247,1716,217,2025-07-02 05:39:10,3,Delivered,223.21,669.63
5248,1323,221,2025-06-19 06:41:06,5,Delivered,345.34,1726.6999999999998
5249,938,386,2025-03-29 07:24:00,2,Cancelled,90.12,180.24
5250,646,124,2024-10-27 01:43:42,2,Cancelled,372.39,744.78
5251,1574,13,2024-10-01 04:11:15,2,Delivered,463.18,926.36
5252,350,451,2024-10-18 17:50:20,4,Cancelled,437.34,1749.36
5253,39,401,2024-11-28 23:10:30,3,Delivered,117.23,351.69
5254,943,56,2025-02-18 01:35:58,1,Cancelled,136.5,136.5
5255,1183,314,2024-09-02 12:05:52,1,Cancelled,359.86,359.86
5256,1244,203,2025-04-04 12:59:24,1,Delivered,61.92,61.92
5257,1054,252,2025-07-19 17:29:48,1,Cancelled,350.44,350.44
5258,713,397,2024-11-06 13:18:37,5,Delivered,115.67,578.35
5259,1836,66,2025-05-10 08:30:25,2,Delivered,189.22,378.44
5260,335,227,2025-07-01 15:29:54,3,Delivered,487.47,1462.41
5261,1879,338,2025-07-10 01:07:51,2,Cancelled,231.44,462.88
5262,279,427,2025-03-26 09:10:41,2,Cancelled,27.24,54.48
5263,888,205,2024-10-05 22:22:18,5,Delivered,491.74,2458.7
5264,586,500,2025-02-22 14:00:34,3,Delivered,40.63,121.89000000000001
5265,1892,351,2025-01-05 12:54:53,4,Cancelled,474.91,1899.64
5266,530,336,2025-02-09 03:57:45,1,Cancelled,123.9,123.9
5267,703,347,2025-03-05 20:43:40,4,Delivered,350.91,1403.64
5268,1299,52,2025-04-27 14:04:47,4,Cancelled,16.44,65.76
5269,1771,113,2025-07-25 14:20:32,2,Cancelled,355.19,710.38
5270,1773,72,2024-12-07 04:05:10,1,Delivered,273.97,273.97
5271,192,74,2025-07-17 05:30:46,1,Cancelled,46.58,46.58
5272,1662,75,2025-02-16 23:55:20,3,Cancelled,171.01,513.03
5273,1879,114,2025-08-19 14:59:28,3,Cancelled,146.62,439.86
5274,1334,96,2024-09-07 11:16:05,2,Delivered,276.76,553.52
5275,1770,120,2025-02-07 20:08:07,1,Cancelled,230.8,230.8
5276,881,410,2025-01-30 12:28:27,2,Cancelled,38.93,77.86
5277,614,180,2025-01-27 19:44:35,4,Delivered,312.61,1250.44
5278,1469,446,2024-09-30 03:18:03,2,Cancelled,361.67,723.34
5279,1450,463,2025-07-17 14:36:43,1,Cancelled,116.0,116.0
5280,1898,102,2025-01-26 20:49:43,1,Delivered,301.89,301.89
5281,15,232,2024-12-28 08:31:27,1,Delivered,122.36,122.36
5282,1496,197,2025-02-16 14:33:38,2,Delivered,153.78,307.56
5283,1715,393,2025-01-21 05:51:48,2,Delivered,278.68,557.36
5284,1490,393,2025-04-25 08:17:54,3,Cancelled,278.68,836.04
5285,1317,340,2025-05-23 08:51:14,3,Cancelled,277.61,832.83
5286,927,382,2025-08-03 10:39:25,3,Delivered,28.49,85.47
5287,1087,406,2024-10-13 01:36:31,5,Cancelled,397.72,1988.6000000000001
5288,1742,84,2024-09-03 04:14:11,1,Cancelled,454.41,454.41
5289,195,189,2025-02-04 02:11:45,1,Delivered,241.3,241.3
5290,1217,425,2025-07-04 18:42:52,1,Cancelled,423.38,423.38
5291,679,98,2025-06-09 04:41:26,4,Cancelled,413.56,1654.24
5292,1680,44,2025-04-16 07:39:28,3,Cancelled,173.73,521.1899999999999
5293,1116,117,2025-03-28 13:54:15,1,Delivered,330.75,330.75
5294,346,292,2024-09-29 18:50:33,4,Delivered,400.45,1601.8
5295,328,83,2025-04-29 15:32:19,2,Delivered,237.05,474.1
5296,1800,141,2025-08-02 17:59:20,1,Delivered,109.18,109.18
5297,1522,357,2025-07-17 18:22:57,4,Delivered,424.9,1699.6
5298,276,222,2025-06-01 04:04:28,2,Delivered,259.38,518.76
5299,900,140,2024-10-24 09:49:14,1,Delivered,141.74,141.74
5300,263,387,2025-03-07 22:13:36,2,Cancelled,360.23,720.46
5301,133,109,2025-08-25 04:17:13,1,Cancelled,260.95,260.95
5302,1537,141,2025-03-23 12:09:52,1,Delivered,109.18,109.18
5303,1718,113,2025-05-04 23:59:47,2,Delivered,355.19,710.38
5304,1011,328,2024-12-02 01:41:13,4,Cancelled,427.24,1708.96
5305,558,147,2024-09-09 03:36:19,2,Delivered,349.23,698.46
5306,1938,408,2025-06-03 19:57:01,4,Cancelled,449.53,1798.12
5307,1119,416,2024-09-26 22:06:23,4,Cancelled,284.13,1136.52
5308,187,275,2025-08-08 20:44:31,3,Delivered,239.44,718.3199999999999
5309,1869,313,2024-10-06 08:30:59,5,Delivered,312.44,1562.2
5310,461,28,2024-09-08 15:44:53,1,Delivered,84.51,84.51
5311,998,239,2024-10-04 00:31:41,2,Cancelled,275.08,550.16
5312,841,336,2024-10-05 22:58:51,3,Delivered,123.9,371.70000000000005
5313,362,39,2025-03-14 18:59:08,3,Delivered,468.97,1406.91
5314,1708,16,2025-04-05 13:54:57,2,Cancelled,296.2,592.4
5315,1911,30,2025-07-17 10:09:13,3,Cancelled,58.71,176.13
5316,1826,303,2025-04-13 21:45:44,4,Delivered,109.44,437.76
5317,465,310,2025-05-29 06:48:01,1,Cancelled,455.47,455.47
5318,258,262,2025-05-02 14:43:04,2,Cancelled,34.63,69.26
5319,1991,486,2025-03-26 05:08:07,5,Delivered,413.26,2066.3
5320,1506,73,2024-09-01 18:45:34,1,Cancelled,110.79,110.79
5321,6,222,2024-10-02 20:51:01,2,Cancelled,259.38,518.76
5322,1826,495,2025-05-24 06:13:00,4,Delivered,372.2,1488.8
5323,225,10,2024-10-03 09:12:15,4,Delivered,129.03,516.12
5324,1989,153,2024-12-14 21:45:41,4,Delivered,114.98,459.92
5325,1110,214,2024-12-23 09:14:22,5,Delivered,491.43,2457.15
5326,1432,241,2024-11-27 09:36:28,3,Cancelled,113.49,340.46999999999997
5327,1998,210,2025-06-30 06:47:52,2,Cancelled,239.86,479.72
5328,17,270,2025-03-11 09:50:25,2,Cancelled,344.77,689.54
5329,1975,284,2025-08-25 20:23:45,4,Delivered,399.74,1598.96
5330,596,161,2024-12-08 14:35:04,4,Delivered,21.06,84.24
5331,1297,45,2024-12-14 13:59:10,2,Delivered,240.29,480.58
5332,825,20,2024-12-21 21:56:40,5,Cancelled,200.53,1002.65
5333,1059,115,2025-08-07 22:21:44,3,Delivered,204.43,613.29
5334,98,124,2025-03-09 00:10:55,3,Delivered,372.39,1117.17
5335,1420,32,2024-10-03 04:52:15,3,Delivered,230.39,691.17
5336,1356,96,2024-12-29 12:24:03,3,Cancelled,276.76,830.28
5337,152,323,2025-02-17 18:02:11,1,Cancelled,330.41,330.41
5338,800,422,2025-02-03 20:12:47,4,Cancelled,336.39,1345.56
5339,1842,366,2025-03-29 00:35:23,3,Delivered,129.21,387.63
5340,26,167,2025-06-22 02:09:01,5,Cancelled,79.68,398.40000000000003
5341,805,25,2025-02-17 14:44:59,1,Delivered,292.08,292.08
5342,57,229,2025-07-01 14:42:04,3,Cancelled,110.09,330.27
5343,1326,12,2025-04-03 02:20:54,4,Delivered,14.7,58.8
5344,1443,272,2024-09-02 17:12:38,3,Cancelled,194.85,584.55
5345,835,410,2025-04-25 20:12:48,2,Delivered,38.93,77.86
5346,1226,362,2025-03-25 18:04:20,3,Delivered,485.24,1455.72
5347,1641,292,2025-05-24 11:17:50,5,Delivered,400.45,2002.25
5348,559,445,2024-10-16 14:11:23,2,Cancelled,128.01,256.02
5349,1023,172,2025-08-14 02:23:38,4,Cancelled,205.18,820.72
5350,63,26,2024-12-18 06:43:25,2,Cancelled,178.79,357.58
5351,1618,337,2024-12-12 12:13:16,4,Cancelled,192.05,768.2
5352,494,91,2025-02-11 15:08:18,4,Delivered,429.59,1718.36
5353,1477,107,2025-07-18 21:34:32,4,Delivered,294.08,1176.32
5354,799,137,2025-01-07 06:20:01,3,Cancelled,437.84,1313.52
5355,429,247,2024-12-21 05:40:22,4,Delivered,71.88,287.52
5356,760,182,2025-08-03 08:52:51,1,Cancelled,351.07,351.07
5357,676,168,2025-07-17 00:29:16,3,Delivered,99.16,297.48
5358,347,220,2025-01-04 02:51:24,4,Cancelled,150.15,600.6
5359,1987,263,2025-03-08 16:44:34,4,Cancelled,273.66,1094.64
5360,1154,196,2025-07-11 05:50:55,5,Delivered,27.57,137.85
5361,1092,305,2025-04-04 15:31:27,2,Cancelled,180.27,360.54
5362,1574,242,2025-05-15 09:01:16,2,Cancelled,231.6,463.2
5363,163,328,2024-10-31 06:49:26,5,Cancelled,427.24,2136.2
5364,613,317,2025-02-21 14:11:08,5,Cancelled,367.75,1838.75
5365,1526,199,2024-10-30 08:20:49,4,Delivered,391.18,1564.72
5366,322,377,2025-04-05 08:07:33,2,Cancelled,273.23,546.46
5367,727,246,2024-11-21 20:59:36,3,Delivered,282.89,848.67
5368,384,392,2025-07-17 04:59:16,1,Delivered,423.88,423.88
5369,1126,78,2025-03-03 23:27:50,5,Delivered,282.48,1412.4
5370,679,120,2024-10-25 23:23:51,3,Cancelled,230.8,692.4000000000001
5371,1306,358,2024-12-10 03:58:30,2,Cancelled,412.74,825.48
5372,27,411,2024-11-22 08:23:47,3,Delivered,98.87,296.61
5373,1078,273,2024-12-15 22:40:49,1,Delivered,417.93,417.93
5374,258,185,2025-04-22 20:04:41,1,Cancelled,191.75,191.75
5375,66,6,2025-07-12 16:29:48,1,Cancelled,352.29,352.29
5376,1055,386,2025-01-27 18:15:17,3,Cancelled,90.12,270.36
5377,1555,181,2024-12-19 09:28:49,4,Cancelled,272.45,1089.8
5378,980,349,2025-05-28 22:04:44,2,Delivered,399.32,798.64
5379,844,437,2024-12-23 02:25:10,3,Delivered,224.38,673.14
5380,1017,415,2025-01-06 15:12:14,2,Cancelled,22.68,45.36
5381,77,158,2025-03-13 06:39:14,1,Delivered,473.81,473.81
5382,1681,370,2025-05-11 19:56:14,2,Cancelled,316.43,632.86
5383,813,362,2024-10-05 03:14:53,2,Cancelled,485.24,970.48
5384,758,306,2025-05-11 21:55:31,2,Cancelled,45.15,90.3
5385,149,434,2024-09-19 06:39:55,1,Delivered,139.6,139.6
5386,1634,91,2025-01-11 01:43:55,5,Delivered,429.59,2147.95
5387,643,491,2025-07-12 13:32:22,2,Cancelled,342.44,684.88
5388,194,100,2025-07-02 04:09:12,2,Cancelled,12.44,24.88
5389,1382,9,2024-12-19 12:46:09,4,Cancelled,177.45,709.8
5390,480,35,2024-09-14 19:06:13,3,Cancelled,371.94,1115.82
5391,1916,448,2025-05-02 08:17:02,4,Cancelled,65.28,261.12
5392,1998,102,2024-10-30 21:35:50,1,Delivered,301.89,301.89
5393,1671,247,2025-04-03 02:11:34,5,Delivered,71.88,359.4
5394,1929,415,2025-08-16 15:11:56,2,Cancelled,22.68,45.36
5395,498,317,2024-09-14 18:48:39,5,Cancelled,367.75,1838.75
5396,1841,362,2025-06-23 15:39:06,1,Delivered,485.24,485.24
5397,1314,145,2025-08-02 06:43:54,3,Delivered,280.18,840.54
5398,1186,454,2024-11-13 00:37:41,1,Cancelled,380.86,380.86
5399,492,459,2025-04-30 00:11:17,5,Delivered,241.14,1205.6999999999998
5400,1865,104,2025-03-28 06:34:33,1,Delivered,19.96,19.96
5401,1977,141,2025-08-26 18:59:45,5,Cancelled,109.18,545.9000000000001
5402,1726,338,2025-06-14 21:45:45,3,Cancelled,231.44,694.3199999999999
5403,1639,282,2024-09-28 13:51:28,2,Cancelled,294.19,588.38
5404,1514,317,2024-10-13 09:53:06,3,Cancelled,367.75,1103.25
5405,456,159,2024-12-06 03:48:54,4,Cancelled,214.8,859.2
5406,175,171,2025-03-30 00:18:31,1,Cancelled,320.59,320.59
5407,1640,78,2025-03-20 02:26:44,2,Cancelled,282.48,564.96
5408,1075,319,2025-02-23 14:52:14,3,Delivered,127.49,382.46999999999997
5409,1323,213,2024-11-19 09:48:20,4,Delivered,489.28,1957.12
5410,1579,233,2024-10-16 08:21:00,4,Delivered,106.51,426.04
